id;시군구;지역코드;법정동;아파트;전용면적;거래금액;층;년;월;광역시도;시자치구;전용;구분;거래유형;기준월
445223;울산광역시 중구;31110;복산동;번영로센트리지;76;52500;17;2023;2;울산광역시;중구;76;입;중개거래;2023-02-28
445224;울산광역시 중구;31110;복산동;번영로센트리지;76;47160;3;2023;2;울산광역시;중구;76;;중개거래;2023-02-28
445225;울산광역시 중구;31110;복산동;번영로센트리지;85;60841;11;2023;2;울산광역시;중구;85;;중개거래;2023-02-28
445226;울산광역시 중구;31110;복산동;번영로센트리지;76;51767;19;2023;2;울산광역시;중구;76;;중개거래;2023-02-28
445227;울산광역시 중구;31110;복산동;번영로센트리지;85;57100;21;2023;2;울산광역시;중구;85;입;중개거래;2023-02-28
445228;울산광역시 중구;31110;복산동;번영로센트리지;85;57390;20;2023;2;울산광역시;중구;85;;중개거래;2023-02-28
445229;울산광역시 중구;31110;복산동;번영로센트리지;76;50520;3;2023;2;울산광역시;중구;76;;중개거래;2023-02-28
445230;울산광역시 중구;31110;복산동;번영로센트리지;60;39850;17;2023;2;울산광역시;중구;60;입;중개거래;2023-02-28
445231;울산광역시 중구;31110;복산동;번영로센트리지;85;60400;15;2023;2;울산광역시;중구;85;입;중개거래;2023-02-28
445232;울산광역시 중구;31110;복산동;번영로센트리지;85;63024;9;2023;2;울산광역시;중구;85;;중개거래;2023-02-28
445233;울산광역시 중구;31110;복산동;번영로센트리지;85;58690;9;2023;2;울산광역시;중구;85;입;중개거래;2023-02-28
445234;울산광역시 중구;31110;복산동;번영로센트리지;60;45916;13;2023;2;울산광역시;중구;60;;중개거래;2023-02-28
445235;울산광역시 중구;31110;복산동;번영로센트리지;85;59945;11;2023;2;울산광역시;중구;85;입;중개거래;2023-02-28
445236;울산광역시 중구;31110;복산동;번영로센트리지;60;37825;4;2023;2;울산광역시;중구;60;입;중개거래;2023-02-28
445237;울산광역시 중구;31110;복산동;번영로센트리지;76;49300;9;2023;2;울산광역시;중구;76;;중개거래;2023-02-28
445238;울산광역시 중구;31110;복산동;번영로센트리지;85;58000;8;2023;2;울산광역시;중구;85;입;중개거래;2023-02-28
445239;울산광역시 중구;31110;복산동;번영로센트리지;85;60200;12;2023;2;울산광역시;중구;85;입;중개거래;2023-02-28
445240;울산광역시 중구;31110;복산동;번영로센트리지;60;41350;11;2023;2;울산광역시;중구;60;입;중개거래;2023-02-28
445241;울산광역시 중구;31110;복산동;번영로센트리지;60;43529;12;2023;2;울산광역시;중구;60;;중개거래;2023-02-28
445242;울산광역시 중구;31110;복산동;번영로센트리지;85;61596;18;2023;2;울산광역시;중구;85;;중개거래;2023-02-28
445243;울산광역시 중구;31110;복산동;번영로센트리지;76;48740;4;2023;2;울산광역시;중구;76;;중개거래;2023-02-28
445244;울산광역시 중구;31110;복산동;번영로센트리지;76;53227;15;2023;2;울산광역시;중구;76;;중개거래;2023-02-28
445245;울산광역시 중구;31110;복산동;번영로센트리지;60;38620;1;2023;2;울산광역시;중구;60;;직거래;2023-02-28
445246;울산광역시 중구;31110;복산동;번영로센트리지;60;42395;12;2023;2;울산광역시;중구;60;입;중개거래;2023-02-28
445247;울산광역시 중구;31110;복산동;번영로센트리지;60;44210;21;2023;2;울산광역시;중구;60;;중개거래;2023-02-28
445248;울산광역시 중구;31110;복산동;번영로센트리지;85;58595;7;2023;2;울산광역시;중구;85;입;중개거래;2023-02-28
445249;울산광역시 중구;31110;복산동;번영로센트리지;60;40290;12;2023;2;울산광역시;중구;60;입;중개거래;2023-02-28
445250;울산광역시 중구;31110;복산동;번영로센트리지;85;54479;1;2023;2;울산광역시;중구;85;;중개거래;2023-02-28
445251;울산광역시 중구;31110;복산동;번영로센트리지;76;49600;12;2023;2;울산광역시;중구;76;입;중개거래;2023-02-28
445252;울산광역시 중구;31110;복산동;번영로센트리지;60;43686;3;2023;2;울산광역시;중구;60;;중개거래;2023-02-28
445253;울산광역시 중구;31110;복산동;번영로센트리지;76;48685;3;2023;2;울산광역시;중구;76;;중개거래;2023-02-28
445254;울산광역시 중구;31110;복산동;번영로센트리지;85;59830;8;2023;2;울산광역시;중구;85;;중개거래;2023-02-28
445255;울산광역시 중구;31110;복산동;번영로센트리지;85;63570;6;2023;2;울산광역시;중구;85;;중개거래;2023-02-28
445256;울산광역시 중구;31110;복산동;번영로센트리지;85;55580;3;2023;2;울산광역시;중구;85;;직거래;2023-02-28
445257;울산광역시 중구;31110;복산동;번영로센트리지;76;50700;15;2023;2;울산광역시;중구;76;입;중개거래;2023-02-28
445258;울산광역시 중구;31110;복산동;번영로센트리지;60;45853;19;2023;2;울산광역시;중구;60;;중개거래;2023-02-28
445259;울산광역시 중구;31110;복산동;번영로센트리지;85;71666;14;2023;2;울산광역시;중구;85;;중개거래;2023-02-28
445260;울산광역시 중구;31110;복산동;번영로센트리지;85;63300;19;2023;2;울산광역시;중구;85;입;중개거래;2023-02-28
445261;울산광역시 중구;31110;복산동;번영로센트리지;60;41985;4;2023;2;울산광역시;중구;60;;중개거래;2023-02-28
445262;울산광역시 중구;31110;복산동;번영로센트리지;76;53117;14;2023;2;울산광역시;중구;76;;중개거래;2023-02-28
445263;울산광역시 중구;31110;복산동;번영로센트리지;76;50850;13;2023;2;울산광역시;중구;76;입;중개거래;2023-02-28
445264;울산광역시 중구;31110;복산동;번영로센트리지;85;56950;16;2023;2;울산광역시;중구;85;;중개거래;2023-02-28
445265;울산광역시 중구;31110;우정동;태화강유보라팰라티움;85;55138;32;2023;2;울산광역시;중구;85;;중개거래;2023-02-28
445266;울산광역시 중구;31110;우정동;태화강유보라팰라티움;85;50280;9;2023;2;울산광역시;중구;85;;직거래;2023-02-28
445267;울산광역시 남구;31140;신정동;문수로대공원에일린의뜰;76;62554;6;2023;2;울산광역시;남구;76;;중개거래;2023-02-28
445268;울산광역시 남구;31140;신정동;문수로대공원에일린의뜰;60;52164;23;2023;2;울산광역시;남구;60;;중개거래;2023-02-28
445269;울산광역시 남구;31140;신정동;문수로대공원에일린의뜰;85;72580;4;2023;2;울산광역시;남구;85;;중개거래;2023-02-28
445270;울산광역시 남구;31140;신정동;문수로대공원에일린의뜰;60;50613;19;2023;2;울산광역시;남구;60;;직거래;2023-02-28
445271;울산광역시 남구;31140;신정동;울산문수로동문디이스트;85;50000;27;2023;2;울산광역시;남구;85;;중개거래;2023-02-28
445272;울산광역시 남구;31140;신정동;문수로대공원에일린의뜰;60;56652;7;2023;2;울산광역시;남구;60;;중개거래;2023-02-28
445273;울산광역시 남구;31140;야음동;더샵번영센트로;60;44731;4;2023;2;울산광역시;남구;60;;중개거래;2023-02-28
445274;울산광역시 남구;31140;야음동;더샵번영센트로;76;54550;8;2023;2;울산광역시;남구;76;;중개거래;2023-02-28
445275;울산광역시 남구;31140;야음동;울산대현시티프라디움;85;56080;25;2023;2;울산광역시;남구;85;;중개거래;2023-02-28
445276;울산광역시 남구;31140;야음동;울산대현시티프라디움;85;55240;22;2023;2;울산광역시;남구;85;;중개거래;2023-02-28
445277;울산광역시 남구;31140;야음동;울산대현시티프라디움;85;61240;28;2023;2;울산광역시;남구;85;;중개거래;2023-02-28
445278;울산광역시 남구;31140;야음동;더샵번영센트로;60;44041;3;2023;2;울산광역시;남구;60;;중개거래;2023-02-28
445279;울산광역시 남구;31140;야음동;더샵번영센트로;76;55460;11;2023;2;울산광역시;남구;76;;중개거래;2023-02-28
445280;울산광역시 남구;31140;야음동;더샵번영센트로;85;63283;17;2023;2;울산광역시;남구;85;;중개거래;2023-02-28
445281;울산광역시 남구;31140;야음동;울산남구호수공원대명루첸;73;44800;7;2023;2;울산광역시;남구;73;;중개거래;2023-02-28
445282;울산광역시 남구;31140;야음동;울산대현시티프라디움;85;56740;22;2023;2;울산광역시;남구;85;;중개거래;2023-02-28
445283;울산광역시 남구;31140;야음동;더샵번영센트로;85;64786;17;2023;2;울산광역시;남구;85;;중개거래;2023-02-28
445284;울산광역시 남구;31140;야음동;더샵번영센트로;60;47677;15;2023;2;울산광역시;남구;60;;중개거래;2023-02-28
445285;울산광역시 남구;31140;야음동;더샵번영센트로;85;64732;13;2023;2;울산광역시;남구;85;;중개거래;2023-02-28
445286;울산광역시 남구;31140;야음동;더샵번영센트로;76;54350;6;2023;2;울산광역시;남구;76;;중개거래;2023-02-28
445287;울산광역시 남구;31140;야음동;더샵번영센트로;85;62552;7;2023;2;울산광역시;남구;85;;직거래;2023-02-28
445288;울산광역시 남구;31140;야음동;더샵번영센트로;76;55013;10;2023;2;울산광역시;남구;76;;중개거래;2023-02-28
445289;울산광역시 남구;31140;야음동;울산대현시티프라디움;84;58243;9;2023;2;울산광역시;남구;84;;중개거래;2023-02-28
445290;울산광역시 남구;31140;야음동;더샵번영센트로;76;42562;8;2023;2;울산광역시;남구;76;입;중개거래;2023-02-28
445291;울산광역시 남구;31140;야음동;더샵번영센트로;60;34631;20;2023;2;울산광역시;남구;60;입;중개거래;2023-02-28
445292;울산광역시 남구;31140;야음동;울산대현시티프라디움;85;59740;21;2023;2;울산광역시;남구;85;;중개거래;2023-02-28
445293;울산광역시 남구;31140;야음동;더샵번영센트로;60;43130;2;2023;2;울산광역시;남구;60;;중개거래;2023-02-28
445294;울산광역시 동구;31170;전하동;스위첸웰츠타워2단지;76;36280;19;2023;2;울산광역시;동구;76;;중개거래;2023-02-28
445295;울산광역시 동구;31170;전하동;스위첸웰츠타워2단지;85;44025;28;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445296;울산광역시 동구;31170;전하동;스위첸웰츠타워2단지;85;37120;20;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445297;울산광역시 동구;31170;전하동;스위첸웰츠타워2단지;76;38180;39;2023;2;울산광역시;동구;76;;중개거래;2023-02-28
445298;울산광역시 동구;31170;전하동;스위첸웰츠타워2단지;76;35405;19;2023;2;울산광역시;동구;76;;중개거래;2023-02-28
445299;울산광역시 동구;31170;전하동;스위첸웰츠타워2단지;76;35560;11;2023;2;울산광역시;동구;76;;중개거래;2023-02-28
445300;울산광역시 동구;31170;전하동;스위첸웰츠타워2단지;76;34230;13;2023;2;울산광역시;동구;76;;중개거래;2023-02-28
445301;울산광역시 동구;31170;전하동;스위첸웰츠타워2단지;76;34780;12;2023;2;울산광역시;동구;76;;중개거래;2023-02-28
445302;울산광역시 동구;31170;전하동;스위첸웰츠타워2단지;76;35170;10;2023;2;울산광역시;동구;76;;중개거래;2023-02-28
445303;울산광역시 동구;31170;전하동;스위첸웰츠타워2단지;76;38680;36;2023;2;울산광역시;동구;76;;중개거래;2023-02-28
445304;울산광역시 동구;31170;전하동;스위첸웰츠타워2단지;85;39560;18;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445305;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;43795;21;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445306;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;42360;2;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445307;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;47420;18;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445308;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;108;68366;19;2023;2;울산광역시;동구;108;;중개거래;2023-02-28
445309;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47134;17;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445310;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;45115;26;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445311;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;35780;29;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445312;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;46610;8;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445313;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;46220;20;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445314;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;48020;21;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445315;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;45580;18;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445316;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;38405;13;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445317;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;46915;9;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445318;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;42565;7;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445319;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;36280;20;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445320;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;37340;21;2023;2;울산광역시;동구;60;;직거래;2023-02-28
445321;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;46355;12;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445322;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;108;66600;18;2023;2;울산광역시;동구;108;;중개거래;2023-02-28
445323;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;48343;22;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445324;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;50011;20;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445325;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;45820;24;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445326;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;46911;11;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445327;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;108;66260;15;2023;2;울산광역시;동구;108;;중개거래;2023-02-28
445328;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47625;13;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445329;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47829;10;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445330;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;42885;4;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445331;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;47832;26;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445332;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;45035;5;2023;2;울산광역시;동구;85;;직거래;2023-02-28
445333;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;38738;20;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445334;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;47244;27;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445335;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;45760;18;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445336;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;39890;2;2023;2;울산광역시;동구;85;;직거래;2023-02-28
445337;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;44740;4;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445338;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;50268;18;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445339;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;36080;18;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445340;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47903;11;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445341;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47896;28;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445342;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;43410;9;2023;2;울산광역시;동구;85;;직거래;2023-02-28
445343;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;44714;1;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445344;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;45990;4;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445345;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;50606;23;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445346;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;49686;29;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445347;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;44640;11;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445348;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;48046;15;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445349;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47405;9;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445350;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;48261;22;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445351;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;37320;5;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445352;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;46745;6;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445353;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47210;5;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445354;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;44259;8;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445355;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;46095;3;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445356;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;46460;21;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445357;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47730;16;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445358;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;45465;3;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445359;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;42699;1;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445360;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;36430;23;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445361;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;51225;27;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445362;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;108;67650;17;2023;2;울산광역시;동구;108;;중개거래;2023-02-28
445363;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;46129;26;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445364;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;46826;5;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445365;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;48134;29;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445366;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;50970;33;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445367;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;45710;21;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445368;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;35430;11;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445369;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;36798;27;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445370;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;44410;14;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445371;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;43720;13;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445372;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;47705;23;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445373;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47651;6;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445374;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;45964;12;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445375;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;43135;5;2023;2;울산광역시;동구;85;;직거래;2023-02-28
445376;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;44960;4;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445377;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;49220;31;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445378;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;34240;8;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445379;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;47185;13;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445380;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;37510;20;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445381;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;35860;21;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445382;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47993;6;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445383;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47389;8;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445384;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;46030;13;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445385;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;46624;6;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445386;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;46465;2;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445387;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;46621;17;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445388;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;45552;3;2023;2;울산광역시;동구;85;;직거래;2023-02-28
445389;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;46020;18;2023;2;울산광역시;동구;85;;직거래;2023-02-28
445390;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;37148;26;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445391;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;48065;25;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445392;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;43130;23;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445393;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47009;20;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445394;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;46230;8;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445395;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;48981;19;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445396;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;35780;21;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445397;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;42230;3;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445398;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;49235;11;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445399;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;45055;4;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445400;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;46180;4;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445401;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;47910;21;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445402;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;51725;31;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445403;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;39853;25;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445404;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47343;21;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445405;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;45445;14;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445406;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;46415;8;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445407;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;51598;17;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445408;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;46815;2;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445409;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;45270;11;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445410;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;50111;10;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445411;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;60;36288;13;2023;2;울산광역시;동구;60;;중개거래;2023-02-28
445412;울산광역시 동구;31170;서부동;울산지웰시티자이1단지;85;45146;8;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445413;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;49683;13;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445414;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47146;12;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445415;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;45430;19;2023;2;울산광역시;동구;85;;직거래;2023-02-28
445416;울산광역시 동구;31170;서부동;울산지웰시티자이2단지;85;47415;22;2023;2;울산광역시;동구;85;;중개거래;2023-02-28
445417;울산광역시 북구;31200;중산동;오토밸리한양립스포레스트;60;23590;4;2023;2;울산광역시;북구;60;;중개거래;2023-02-28
445418;울산광역시 북구;31200;중산동;오토밸리한양립스포레스트;60;23890;8;2023;2;울산광역시;북구;60;;중개거래;2023-02-28
445419;세종특별자치시;36110;어진동;한뜰마을5단지;102;49597;8;2023;2;세종특별자치시;;102;;직거래;2023-02-28
445420;강원도 춘천시;42110;근화동;춘천파밀리에리버파크;85;44755;8;2023;2;강원도;춘천시;85;;중개거래;2023-02-28
445421;강원도 춘천시;42110;근화동;춘천파밀리에리버파크;85;45073;4;2023;2;강원도;춘천시;85;;중개거래;2023-02-28
445422;강원도 춘천시;42110;근화동;춘천파밀리에리버파크;60;35731;28;2023;2;강원도;춘천시;60;;중개거래;2023-02-28
445423;강원도 춘천시;42110;동내면 학곡리;춘천학곡지구모아엘가그랑데;85;45325;13;2023;2;강원도;춘천시;85;;중개거래;2023-02-28
445424;강원도 춘천시;42110;동내면 학곡리;춘천학곡지구모아엘가그랑데;93;51000;2;2023;2;강원도;춘천시;93;;중개거래;2023-02-28
445425;강원도 원주시;42130;원동;두산위브더제니스센트럴원주;75;39787;16;2023;2;강원도;원주시;75;;중개거래;2023-02-28
445426;강원도 원주시;42130;원동;두산위브더제니스센트럴원주;85;44659;22;2023;2;강원도;원주시;85;;중개거래;2023-02-28
445427;강원도 원주시;42130;무실동;제일풍경채원주무실;94;54585;25;2023;2;강원도;원주시;94;;중개거래;2023-02-28
445428;강원도 원주시;42130;무실동;남원주역세권A1블록호반써밋원주역;85;38227;22;2023;2;강원도;원주시;85;;중개거래;2023-02-28
445429;강원도 원주시;42130;무실동;제일풍경채원주무실;94;54280;27;2023;2;강원도;원주시;94;;중개거래;2023-02-28
445430;강원도 원주시;42130;무실동;제일풍경채원주무실;94;50340;2;2023;2;강원도;원주시;94;;중개거래;2023-02-28
